date,site_code,sku,quantity
2020-01-10,MX106,1004,20
2020-01-10,MX107,1000,17
2020-01-10,MX107,1001,3
2020-01-10,MX107,1002,4
2020-01-10,MX107,1004,33
2020-01-10,CO108,1000,11
2020-01-10,CO108,1001,4
2020-01-10,CO108,1003,39
2020-01-10,CO108,1004,30
2020-01-10,EC109,1000,19
2020-01-10,EC109,1002,28
2020-01-10,EC109,1003,32
2020-01-10,EC109,1004,8
2020-01-10,EC110,1000,32
2020-01-10,EC110,1001,20
2020-01-10,EC110,1002,45
2020-01-10,EC110,1003,55
2020-01-10,CA111,1000,108
2020-01-10,CA111,1001,30
2020-01-10,CA111,1002,64
2020-01-10,CA111,1003,33
2020-01-10,CO112,1000,34
2020-01-10,CO112,1001,18
2020-01-10,CO112,1002,31
2020-01-10,CO112,1003,19
2020-01-10,CO112,1004,34
2020-01-10,CO113,1000,24
2020-01-10,CO113,1001,10
2020-01-10,CO113,1002,41
2020-01-10,CO113,1003,19
2020-01-10,CO113,1004,16
2020-01-10,PE114,1000,1
2020-01-10,PE114,1001,5
2020-01-10,PE114,1002,65
2020-01-10,PE114,1003,66
2020-01-10,PE114,1004,59
2020-01-10,EC115,1000,25
2020-01-10,EC115,1001,29
2020-01-10,EC115,1003,3
2020-01-10,EC115,1004,69
2020-01-10,CO116,1000,49
2020-01-10,CO116,1001,19
2020-01-10,CO116,1002,39
2020-01-10,CO116,1003,18
2020-01-10,CO116,1004,37
2020-01-10,MX117,1000,25
2020-01-10,MX117,1001,4
2020-01-10,MX117,1002,44
2020-01-10,MX117,1003,16
2020-01-10,MX117,1004,39
2020-01-10,EC118,1000,42
2020-01-10,EC118,1002,40
2020-01-10,EC118,1003,8
2020-01-10,CA119,1000,18
2020-01-10,CA119,1001,21
2020-01-10,CA119,1002,6
2020-01-10,CA119,1004,13
2020-01-11,US100,1000,68
2020-01-11,US100,1001,27
2020-01-11,US100,1002,76
2020-01-11,US100,1003,146
2020-01-11,US100,1004,34
2020-01-11,PE101,1000,5
2020-01-11,PE101,1001,51
2020-01-11,PE101,1002,8
2020-01-11,PE101,1003,89
2020-01-11,PE101,1004,105
2020-01-11,CO102,1000,39
2020-01-11,CO102,1001,41
2020-01-11,CO102,1002,108
2020-01-11,CO102,1003,43
2020-01-11,CO102,1004,34
2020-01-11,CO103,1000,38
2020-01-11,CO103,1001,17
2020-01-11,CO103,1002,16
2020-01-11,CO103,1003,56
2020-01-11,CO103,1004,54
2020-01-11,CO104,1000,13
2020-01-11,CO104,1002,28
2020-01-11,CO104,1003,17
2020-01-11,CO104,1004,79
2020-01-11,CA105,1000,74
2020-01-11,CA105,1001,52
2020-01-11,CA105,1002,95
2020-01-11,CA105,1003,120
2020-01-11,CA105,1004,17
2020-01-11,MX106,1000,58
2020-01-11,MX106,1001,31
2020-01-11,MX106,1002,11
2020-01-11,MX106,1003,72
2020-01-11,MX106,1004,9
2020-01-11,MX107,1000,33
2020-01-11,MX107,1001,8
2020-01-11,MX107,1003,12
2020-01-11,MX107,1004,30
2020-01-11,CO108,1001,21
2020-01-11,CO108,1003,43
2020-01-11,CO108,1004,37
2020-01-11,EC109,1000,2
2020-01-11,EC109,1002,105
2020-01-11,EC109,1003,61
2020-01-11,EC109,1004,36
2020-01-11,EC110,1000,31
2020-01-11,EC110,1001,56
2020-01-11,EC110,1002,42
2020-01-11,EC110,1003,48
2020-01-11,CA111,1000,63
2020-01-11,CA111,1001,6
2020-01-11,CA111,1002,13
2020-01-11,CA111,1003,58
2020-01-11,CO112,1000,17
2020-01-11,CO112,1001,6
2020-01-11,CO112,1002,19
2020-01-11,CO112,1003,44
2020-01-11,CO112,1004,32
2020-01-11,CO113,1000,28
2020-01-11,CO113,1001,11
2020-01-11,CO113,1002,8
2020-01-11,CO113,1003,29
2020-01-11,CO113,1004,32
2020-01-11,PE114,1000,55
2020-01-11,PE114,1001,50
2020-01-11,PE114,1002,44
2020-01-11,PE114,1003,52
2020-01-11,PE114,1004,78
2020-01-11,EC115,1000,22
2020-01-11,EC115,1001,28
2020-01-11,EC115,1004,56
2020-01-11,CO116,1000,41
2020-01-11,CO116,1001,23
2020-01-11,CO116,1002,12
2020-01-11,CO116,1003,15
2020-01-11,CO116,1004,13
2020-01-11,MX117,1000,30
2020-01-11,MX117,1001,4
2020-01-11,MX117,1002,57
2020-01-11,MX117,1003,24
2020-01-11,MX117,1004,7
2020-01-11,EC118,1000,30
2020-01-11,EC118,1001,19
2020-01-11,EC118,1002,47
2020-01-11,EC118,1003,8
2020-01-11,EC118,1004,22
2020-01-11,CA119,1000,23
2020-01-11,CA119,1001,20
2020-01-11,CA119,1002,32
2020-01-11,CA119,1003,11
2020-01-11,CA119,1004,13
2020-01-12,US100,1000,85
2020-01-12,US100,1001,45
2020-01-12,US100,1002,152
2020-01-12,US100,1003,74
2020-01-12,PE101,1000,69
2020-01-12,PE101,1001,50
2020-01-12,PE101,1002,62
2020-01-12,PE101,1003,93
2020-01-12,PE101,1004,77
2020-01-12,CO102,1002,15
2020-01-12,CO102,1003,8
2020-01-12,CO102,1004,56
2020-01-12,CO103,1000,32
2020-01-12,CO103,1001,31
2020-01-12,CO103,1002,27
2020-01-12,CO103,1003,16
2020-01-12,CO103,1004,32
2020-01-12,CO104,1000,32
2020-01-12,CO104,1002,44
2020-01-12,CO104,1003,44
2020-01-12,CO104,1004,32
2020-01-12,CA105,1000,48
2020-01-12,CA105,1001,47
2020-01-12,CA105,1002,103
2020-01-12,CA105,1003,33
2020-01-12,CA105,1004,97
2020-01-12,MX106,1000,43
2020-01-12,MX106,1001,3
2020-01-12,MX106,1002,11
2020-01-12,MX106,1003,52
2020-01-12,MX107,1000,21
2020-01-12,MX107,1001,13
2020-01-12,MX107,1003,6
2020-01-12,MX107,1004,13
2020-01-12,CO108,1001,1
2020-01-12,CO108,1003,46
2020-01-12,EC109,1000,42
2020-01-12,EC109,1001,19
2020-01-12,EC109,1002,1
2020-01-12,EC109,1004,46
2020-01-12,EC110,1000,75
2020-01-12,EC110,1001,9
2020-01-12,EC110,1002,28
2020-01-12,CA111,1001,18
2020-01-12,CA111,1002,163
2020-01-12,CA111,1003,59
2020-01-12,CO112,1000,29
2020-01-12,CO112,1001,10
2020-01-12,CO112,1003,13
2020-01-12,CO112,1004,22
2020-01-12,CO113,1000,14
2020-01-12,CO113,1001,18
2020-01-12,CO113,1002,18
2020-01-12,CO113,1003,13
2020-01-12,CO113,1004,19
2020-01-12,PE114,1000,22
2020-01-12,PE114,1001,40
2020-01-12,PE114,1002,13
2020-01-12,PE114,1004,22
2020-01-12,EC115,1000,59
2020-01-12,EC115,1001,12
2020-01-12,EC115,1003,50
2020-01-12,EC115,1004,14
2020-01-12,CO116,1000,44
2020-01-12,CO116,1001,4
2020-01-12,CO116,1002,39
2020-01-12,CO116,1003,18
2020-01-12,CO116,1004,18
2020-01-12,MX117,1000,11
2020-01-12,MX117,1001,15
2020-01-12,MX117,1003,40
2020-01-12,MX117,1004,40
2020-01-12,EC118,1001,13
2020-01-12,EC118,1002,6
2020-01-12,EC118,1003,49
2020-01-12,EC118,1004,41
2020-01-12,CA119,1000,13
2020-01-12,CA119,1001,8
2020-01-12,CA119,1002,7
2020-01-12,CA119,1003,46
2020-01-12,CA119,1004,32
2020-01-13,US100,1001,48
2020-01-13,US100,1002,119
2020-01-13,US100,1003,94
2020-01-13,PE101,1000,42
2020-01-13,PE101,1001,2
2020-01-13,PE101,1002,64
2020-01-13,PE101,1003,73
2020-01-13,PE101,1004,21
2020-01-13,CO102,1000,32
2020-01-13,CO102,1001,17
2020-01-13,CO102,1002,70
2020-01-13,CO103,1000,16
2020-01-13,CO103,1001,16
2020-01-13,CO103,1002,21
2020-01-13,CO103,1003,30
2020-01-13,CO103,1004,23
2020-01-13,CO104,1000,1
2020-01-13,CO104,1002,6
2020-01-13,CO104,1003,40
2020-01-13,CO104,1004,53
2020-01-13,CA105,1000,57
2020-01-13,CA105,1001,21
2020-01-13,CA105,1002,10
2020-01-13,CA105,1003,23
2020-01-13,CA105,1004,10
2020-01-13,MX106,1000,44
2020-01-13,MX106,1002,53
2020-01-13,MX106,1003,44
2020-01-13,MX107,1000,22
2020-01-13,MX107,1001,1
2020-01-13,MX107,1003,7
2020-01-13,MX107,1004,22
2020-01-13,CO108,1000,36
2020-01-13,CO108,1001,7
2020-01-13,CO108,1002,42
2020-01-13,CO108,1003,7
2020-01-13,CO108,1004,50
2020-01-13,EC109,1000,9
2020-01-13,EC109,1001,9
2020-01-13,EC109,1002,6
2020-01-13,EC109,1004,56
2020-01-13,EC110,1000,7
2020-01-13,EC110,1001,16
2020-01-13,EC110,1002,79
2020-01-13,CA111,1001,15
2020-01-13,CA111,1002,16
2020-01-13,CA111,1003,55
2020-01-13,CO112,1000,7
2020-01-13,CO112,1001,7
2020-01-13,CO112,1003,34
2020-01-13,CO112,1004,20
2020-01-13,CO113,1000,9
2020-01-13,CO113,1002,26
2020-01-13,CO113,1003,17
2020-01-13,CO113,1004,18
2020-01-13,PE114,1000,41
2020-01-13,PE114,1001,18
2020-01-13,EC115,1000,24
2020-01-13,EC115,1001,30
2020-01-13,EC115,1003,21
2020-01-13,EC115,1004,12
2020-01-13,CO116,1000,13
2020-01-13,CO116,1002,13
2020-01-13,CO116,1003,36
2020-01-13,CO116,1004,7
2020-01-13,MX117,1000,18
2020-01-13,MX117,1001,15
2020-01-13,MX117,1002,35
2020-01-13,MX117,1003,22
2020-01-13,MX117,1004,25
2020-01-13,EC118,1001,11
2020-01-13,EC118,1002,36
2020-01-13,EC118,1003,21
2020-01-13,CA119,1000,6
2020-01-13,CA119,1001,8
2020-01-13,CA119,1002,33
2020-01-13,CA119,1003,6
2020-01-13,CA119,1004,42
2020-01-14,US100,1001,58
2020-01-14,US100,1002,79
2020-01-14,US100,1003,39
2020-01-14,PE101,1000,28
2020-01-14,PE101,1001,15
2020-01-14,PE101,1002,23
2020-01-14,PE101,1003,21
2020-01-14,PE101,1004,60
2020-01-14,CO102,1000,67
2020-01-14,CO102,1002,97
2020-01-14,CO102,1003,70
2020-01-14,CO102,1004,19
2020-01-14,CO103,1000,9
2020-01-14,CO103,1001,14
2020-01-14,CO103,1002,21
2020-01-14,CO103,1003,31
2020-01-14,CO103,1004,21
2020-01-14,CO104,1000,39
2020-01-14,CO104,1002,39
2020-01-14,CO104,1003,11
2020-01-14,CO104,1004,19
2020-01-14,CA105,1001,24
2020-01-14,CA105,1002,18
2020-01-14,CA105,1003,24
2020-01-14,CA105,1004,30
2020-01-14,MX106,1000,12
2020-01-14,MX106,1002,10
2020-01-14,MX106,1003,35
2020-01-14,MX107,1000,15
2020-01-14,MX107,1001,22
2020-01-14,MX107,1003,5
2020-01-14,MX107,1004,13
2020-01-14,CO108,1000,14
2020-01-14,CO108,1001,22
2020-01-14,CO108,1003,11
2020-01-14,CO108,1004,10
2020-01-14,EC109,1000,39
2020-01-14,EC109,1001,23
2020-01-14,EC109,1002,48
2020-01-14,EC109,1004,10
2020-01-14,EC110,1000,37
2020-01-14,EC110,1001,31
2020-01-14,EC110,1002,30
2020-01-14,EC110,1003,52
2020-01-14,CA111,1000,16
2020-01-14,CA111,1001,31
2020-01-14,CA111,1002,114
2020-01-14,CA111,1003,57
2020-01-14,CO112,1000,22
2020-01-14,CO112,1001,2
2020-01-14,CO112,1003,7
2020-01-14,CO112,1004,29
2020-01-14,CO113,1000,8
2020-01-14,CO113,1001,9
2020-01-14,CO113,1002,36
2020-01-14,CO113,1003,23
2020-01-14,CO113,1004,25
2020-01-14,PE114,1000,34
2020-01-14,PE114,1001,5
2020-01-14,EC115,1000,19
2020-01-14,EC115,1001,28
2020-01-14,EC115,1002,35
2020-01-14,EC115,1003,21
2020-01-14,CO116,1000,30
2020-01-14,CO116,1002,40
2020-01-14,CO116,1003,29
2020-01-14,CO116,1004,14
2020-01-14,MX117,1000,24
2020-01-14,MX117,1001,5
2020-01-14,MX117,1002,32
2020-01-14,MX117,1003,10
2020-01-14,MX117,1004,23
2020-01-14,EC118,1001,22
2020-01-14,EC118,1002,25
2020-01-14,CA119,1000,15
2020-01-14,CA119,1001,21
2020-01-14,CA119,1002,33
2020-01-14,CA119,1003,29
2020-01-14,CA119,1004,25
2020-01-15,US100,1000,88
2020-01-15,US100,1001,27
2020-01-15,US100,1002,120
2020-01-15,US100,1003,28
2020-01-15,PE101,1000,20
2020-01-15,PE101,1001,4
2020-01-15,PE101,1002,48
2020-01-15,PE101,1003,24
2020-01-15,PE101,1004,47
2020-01-15,CO102,1000,59
2020-01-15,CO102,1001,12
2020-01-15,CO102,1002,48
2020-01-15,CO102,1003,20
2020-01-15,CO102,1004,59
2020-01-15,CO103,1000,17
2020-01-15,CO103,1002,32
2020-01-15,CO103,1003,28
2020-01-15,CO103,1004,5
2020-01-15,CO104,1000,16
2020-01-15,CO104,1002,50
2020-01-15,CO104,1003,25
2020-01-15,CO104,1004,12
2020-01-15,CA105,1000,34
2020-01-15,CA105,1001,14
2020-01-15,CA105,1002,22
2020-01-15,CA105,1003,26
2020-01-15,CA105,1004,50
2020-01-15,MX106,1000,42
2020-01-15,MX106,1002,38
2020-01-15,MX106,1003,49
2020-01-15,MX107,1000,12
2020-01-15,MX107,1001,12
2020-01-15,MX107,1003,23
2020-01-15,MX107,1004,35
2020-01-15,CO108,1000,24
2020-01-15,CO108,1001,12
2020-01-15,CO108,1002,25
2020-01-15,CO108,1003,11
2020-01-15,CO108,1004,17
2020-01-15,EC109,1000,35
2020-01-15,EC109,1001,31
2020-01-15,EC109,1002,18
2020-01-15,EC109,1004,14
2020-01-15,EC110,1000,28
2020-01-15,EC110,1001,35
2020-01-15,EC110,1002,33
2020-01-15,EC110,1003,28
2020-01-15,CA111,1001,52
2020-01-15,CA111,1002,36
2020-01-15,CA111,1003,76
2020-01-15,CO112,1000,2
2020-01-15,CO112,1003,1
2020-01-15,CO112,1004,10
2020-01-15,CO113,1000,17
2020-01-15,CO113,1001,14
2020-01-15,CO113,1002,3
2020-01-15,CO113,1003,20
2020-01-15,CO113,1004,18
2020-01-15,PE114,1000,34
2020-01-15,PE114,1001,25
2020-01-15,PE114,1002,65
2020-01-15,EC115,1000,40
2020-01-15,EC115,1001,13
2020-01-15,EC115,1002,50
2020-01-15,EC115,1003,13
2020-01-15,CO116,1000,10
2020-01-15,CO116,1002,45
2020-01-15,CO116,1003,55
2020-01-15,CO116,1004,21
2020-01-15,MX117,1000,8
2020-01-15,MX117,1001,9
2020-01-15,MX117,1002,4
2020-01-15,MX117,1003,12
2020-01-15,MX117,1004,16
2020-01-15,EC118,1000,8
2020-01-15,EC118,1001,24
2020-01-15,EC118,1002,46
2020-01-15,EC118,1003,7
2020-01-15,CA119,1000,27
2020-01-15,CA119,1001,16
2020-01-15,CA119,1002,8
2020-01-15,CA119,1003,10
2020-01-15,CA119,1004,21
2020-01-16,US100,1000,93
2020-01-16,US100,1001,59
2020-01-16,US100,1002,43
2020-01-16,US100,1003,86
2020-01-16,PE101,1000,49
2020-01-16,PE101,1001,27
2020-01-16,PE101,1002,23
2020-01-16,PE101,1003,41
2020-01-16,PE101,1004,71
2020-01-16,CO102,1000,17
2020-01-16,CO102,1001,32
2020-01-16,CO102,1002,27
2020-01-16,CO102,1003,23
2020-01-16,CO102,1004,38
2020-01-16,CO103,1000,29
2020-01-16,CO103,1001,5
2020-01-16,CO103,1002,20
2020-01-16,CO103,1003,33
2020-01-16,CO103,1004,33
2020-01-16,CO104,1000,13
2020-01-16,CO104,1001,9
2020-01-16,CO104,1002,40
2020-01-16,CO104,1003,23
2020-01-16,CO104,1004,45
2020-01-16,CA105,1000,28
2020-01-16,CA105,1001,20
2020-01-16,CA105,1002,71
2020-01-16,CA105,1003,27
2020-01-16,CA105,1004,74
2020-01-16,MX106,1000,5
2020-01-16,MX106,1002,59
2020-01-16,MX106,1003,12
2020-01-16,MX107,1000,1
2020-01-16,MX107,1001,18
2020-01-16,MX107,1003,4
2020-01-16,MX107,1004,21
2020-01-16,CO108,1000,40
2020-01-16,CO108,1001,1
2020-01-16,CO108,1002,14
2020-01-16,CO108,1003,33
2020-01-16,CO108,1004,52
2020-01-16,EC109,1000,12
2020-01-16,EC109,1001,5
2020-01-16,EC109,1002,3
2020-01-16,EC109,1004,47
2020-01-16,EC110,1000,4
2020-01-16,EC110,1002,52
2020-01-16,EC110,1003,58
2020-01-16,CA111,1001,57
2020-01-16,CA111,1002,116
2020-01-16,CA111,1003,17
2020-01-16,CO112,1000,28
2020-01-16,CO112,1003,29
2020-01-16,CO112,1004,26
2020-01-16,CO113,1000,5
2020-01-16,CO113,1003,3
2020-01-16,CO113,1004,10
2020-01-16,PE114,1000,25
2020-01-16,PE114,1001,28
2020-01-16,PE114,1002,7
2020-01-16,EC115,1000,19
2020-01-16,EC115,1001,8
2020-01-16,EC115,1002,45
2020-01-16,EC115,1003,39
2020-01-16,CO116,1000,20
2020-01-16,CO116,1002,3
2020-01-16,CO116,1004,41
2020-01-16,MX117,1000,3
2020-01-16,MX117,1001,9
2020-01-16,MX117,1002,34
2020-01-16,MX117,1003,9
2020-01-16,MX117,1004,10
2020-01-16,EC118,1001,13
2020-01-16,EC118,1002,33
2020-01-16,EC118,1003,8
2020-01-16,EC118,1004,9
2020-01-16,CA119,1000,26
2020-01-16,CA119,1001,16
2020-01-16,CA119,1002,5
2020-01-16,CA119,1003,18
2020-01-16,CA119,1004,31
2020-01-17,US100,1000,25
2020-01-17,US100,1001,19
2020-01-17,US100,1002,122
2020-01-17,US100,1003,105
2020-01-17,PE101,1000,16
2020-01-17,PE101,1001,32
2020-01-17,PE101,1002,68
2020-01-17,PE101,1003,28
2020-01-17,PE101,1004,90
2020-01-17,CO102,1000,48
2020-01-17,CO102,1001,38
2020-01-17,CO102,1002,100
2020-01-17,CO102,1003,48
2020-01-17,CO102,1004,63
2020-01-17,CO103,1000,38
2020-01-17,CO103,1001,21
2020-01-17,CO103,1002,50
2020-01-17,CO103,1003,21
2020-01-17,CO103,1004,25
2020-01-17,CO104,1000,10
2020-01-17,CO104,1001,22
2020-01-17,CO104,1002,7
2020-01-17,CO104,1003,21
2020-01-17,CO104,1004,62
2020-01-17,CA105,1000,56
2020-01-17,CA105,1001,39
2020-01-17,CA105,1002,28
2020-01-17,CA105,1003,77
2020-01-17,CA105,1004,84
2020-01-17,MX106,1000,28
2020-01-17,MX106,1002,18
2020-01-17,MX106,1003,31
2020-01-17,MX107,1000,9
2020-01-17,MX107,1001,13
2020-01-17,MX107,1003,7
2020-01-17,MX107,1004,6
2020-01-17,CO108,1000,26
2020-01-17,CO108,1001,12
2020-01-17,CO108,1002,44
2020-01-17,CO108,1003,8
2020-01-17,CO108,1004,15
2020-01-17,EC109,1000,38
2020-01-17,EC109,1001,2
2020-01-17,EC109,1002,8
2020-01-17,EC110,1000,42
2020-01-17,EC110,1001,28
2020-01-17,EC110,1002,48
2020-01-17,EC110,1003,65
2020-01-17,CA111,1001,47
2020-01-17,CA111,1002,33
2020-01-17,CA111,1003,4
2020-01-17,CO112,1000,13
2020-01-17,CO112,1001,14
2020-01-17,CO112,1003,18
2020-01-17,CO112,1004,7
2020-01-17,CO113,1000,29
2020-01-17,CO113,1001,10
2020-01-17,CO113,1003,13
2020-01-17,CO113,1004,26
2020-01-17,PE114,1000,49
2020-01-17,PE114,1002,71
2020-01-17,EC115,1000,33
2020-01-17,EC115,1001,24
2020-01-17,EC115,1002,3
2020-01-17,EC115,1003,41
2020-01-17,CO116,1000,55
2020-01-17,CO116,1002,23
2020-01-17,CO116,1003,3
2020-01-17,CO116,1004,40
2020-01-17,MX117,1000,18
2020-01-17,MX117,1001,2
2020-01-17,MX117,1002,5
2020-01-17,MX117,1003,18
2020-01-17,MX117,1004,36
2020-01-17,EC118,1001,30
2020-01-17,EC118,1002,20
2020-01-17,EC118,1003,12
2020-01-17,EC118,1004,36
2020-01-17,CA119,1000,27
2020-01-17,CA119,1001,6
2020-01-17,CA119,1002,36
2020-01-17,CA119,1003,35
2020-01-18,US100,1001,30
2020-01-18,US100,1002,68
2020-01-18,US100,1003,166
2020-01-18,US100,1004,120
2020-01-18,PE101,1000,50
2020-01-18,PE101,1001,34
2020-01-18,PE101,1002,38
2020-01-18,PE101,1003,12
2020-01-18,PE101,1004,112
2020-01-18,CO102,1000,7
2020-01-18,CO102,1001,38
2020-01-18,CO102,1002,55
2020-01-18,CO102,1003,70
2020-01-18,CO102,1004,49
2020-01-18,CO103,1000,4
2020-01-18,CO103,1001,7
2020-01-18,CO103,1002,33
2020-01-18,CO103,1003,48
2020-01-18,CO103,1004,50
2020-01-18,CO104,1000,60
2020-01-18,CO104,1001,2
2020-01-18,CO104,1002,29
2020-01-18,CO104,1003,4
2020-01-18,CO104,1004,39
2020-01-18,CA105,1000,94
2020-01-18,CA105,1001,2
2020-01-18,CA105,1002,110
2020-01-18,CA105,1003,104
2020-01-18,CA105,1004,39
2020-01-18,MX106,1000,16
2020-01-18,MX106,1002,53
2020-01-18,MX106,1003,12
2020-01-18,MX107,1000,10
2020-01-18,MX107,1001,19
2020-01-18,MX107,1003,4
2020-01-18,MX107,1004,50
2020-01-18,CO108,1000,14
2020-01-18,CO108,1001,23
2020-01-18,CO108,1002,24
2020-01-18,CO108,1003,37
2020-01-18,CO108,1004,46
2020-01-18,EC109,1000,44
2020-01-18,EC109,1001,11
2020-01-18,EC109,1002,20
2020-01-18,EC109,1004,92
2020-01-18,EC110,1000,71
2020-01-18,EC110,1002,115
2020-01-18,EC110,1003,29
2020-01-18,CA111,1001,59
2020-01-18,CA111,1003,46
2020-01-18,CO112,1001,7
2020-01-18,CO112,1002,8
2020-01-18,CO112,1003,29
2020-01-18,CO112,1004,47
2020-01-18,CO113,1000,6
2020-01-18,CO113,1001,18
2020-01-18,CO113,1003,34
2020-01-18,CO113,1004,30
2020-01-18,PE114,1000,47
2020-01-18,PE114,1001,47
2020-01-18,PE114,1002,25
2020-01-18,EC115,1000,9
2020-01-18,EC115,1001,14
2020-01-18,EC115,1002,49
2020-01-18,EC115,1003,11
2020-01-18,CO116,1000,69
2020-01-18,CO116,1001,8
2020-01-18,CO116,1004,38
2020-01-18,MX117,1000,19
2020-01-18,MX117,1001,5
2020-01-18,MX117,1003,22
2020-01-18,MX117,1004,53
2020-01-18,EC118,1001,26
2020-01-18,EC118,1002,50
2020-01-18,EC118,1003,5
2020-01-18,CA119,1000,14
2020-01-18,CA119,1001,20
2020-01-18,CA119,1003,47
2020-01-18,CA119,1004,29
2020-01-19,US100,1001,88
2020-01-19,US100,1002,38
2020-01-19,US100,1003,68
2020-01-19,PE101,1000,14
2020-01-19,PE101,1002,29
2020-01-19,PE101,1003,36
2020-01-19,PE101,1004,34
2020-01-19,CO102,1000,42
2020-01-19,CO102,1001,54
2020-01-19,CO102,1002,100
2020-01-19,CO102,1003,60
2020-01-19,CO102,1004,84
2020-01-19,CO103,1000,39
2020-01-19,CO103,1001,20
2020-01-19,CO103,1002,54
2020-01-19,CO103,1003,31
2020-01-19,CO103,1004,39
2020-01-19,CO104,1000,45
2020-01-19,CO104,1001,21
2020-01-19,CO104,1002,5
2020-01-19,CO104,1003,51
2020-01-19,CO104,1004,36
2020-01-19,CA105,1000,71
2020-01-19,CA105,1002,20
2020-01-19,CA105,1003,11
2020-01-19,CA105,1004,112
2020-01-19,MX106,1000,12
2020-01-19,MX106,1002,65
2020-01-19,MX106,1003,55
2020-01-19,MX107,1000,9
2020-01-19,MX107,1001,19
2020-01-19,MX107,1003,6
2020-01-19,MX107,1004,40
2020-01-19,CO108,1000,18
2020-01-19,CO108,1001,30
2020-01-19,CO108,1003,48
2020-01-19,CO108,1004,19
2020-01-19,EC109,1000,13
2020-01-19,EC109,1001,5
2020-01-19,EC109,1002,12
2020-01-19,EC109,1004,52
2020-01-19,EC110,1000,50
2020-01-19,EC110,1001,13
2020-01-19,EC110,1002,33
2020-01-19,EC110,1003,69
2020-01-19,CA111,1001,3
2020-01-19,CA111,1002,104
2020-01-19,CA111,1003,67
2020-01-19,CO112,1001,10
2020-01-19,CO112,1002,40
2020-01-19,CO112,1003,40
2020-01-19,CO112,1004,13
2020-01-19,CO113,1000,12
2020-01-19,CO113,1001,16
2020-01-19,CO113,1003,26
2020-01-19,CO113,1004,37
2020-01-19,PE114,1000,47
2020-01-19,PE114,1001,9
2020-01-19,PE114,1002,28
2020-01-19,PE114,1004,7
2020-01-19,EC115,1000,15
2020-01-19,EC115,1001,22
2020-01-19,EC115,1002,38
2020-01-19,EC115,1003,51
2020-01-19,CO116,1000,24
2020-01-19,CO116,1001,6
2020-01-19,CO116,1003,5
2020-01-19,CO116,1004,14
2020-01-19,MX117,1000,1
2020-01-19,MX117,1001,8
2020-01-19,MX117,1003,34
2020-01-19,MX117,1004,20
2020-01-19,EC118,1000,40
2020-01-19,EC118,1001,30
2020-01-19,EC118,1002,6
2020-01-19,EC118,1003,34
2020-01-19,EC118,1004,3
2020-01-19,CA119,1000,26
2020-01-19,CA119,1001,7
2020-01-19,CA119,1002,45
2020-01-19,CA119,1004,39
2020-01-20,US100,1001,10
2020-01-20,US100,1002,104
2020-01-20,US100,1003,99
2020-01-20,PE101,1000,10
2020-01-20,PE101,1001,16
2020-01-20,PE101,1002,24
2020-01-20,PE101,1003,48
2020-01-20,CO102,1001,10
2020-01-20,CO102,1002,66
2020-01-20,CO102,1003,20
2020-01-20,CO102,1004,53
2020-01-20,CO103,1000,31
2020-01-20,CO103,1001,13
2020-01-20,CO103,1002,33
2020-01-20,CO103,1003,19
2020-01-20,CO103,1004,31
2020-01-20,CO104,1000,4
2020-01-20,CO104,1001,21
2020-01-20,CO104,1002,15
2020-01-20,CO104,1003,49
2020-01-20,CO104,1004,30
2020-01-20,CA105,1000,55
2020-01-20,CA105,1001,28
2020-01-20,CA105,1002,33
2020-01-20,CA105,1003,17
2020-01-20,CA105,1004,45
2020-01-20,MX106,1000,39
2020-01-20,MX106,1002,21
2020-01-20,MX106,1003,23
2020-01-20,MX106,1004,53
2020-01-20,MX107,1000,15
2020-01-20,MX107,1001,5
2020-01-20,MX107,1003,15
2020-01-20,MX107,1004,12
2020-01-20,CO108,1000,43
2020-01-20,CO108,1001,14
2020-01-20,CO108,1003,9
2020-01-20,EC109,1000,6
2020-01-20,EC109,1001,7
2020-01-20,EC109,1002,66
2020-01-20,EC109,1004,50
2020-01-20,EC110,1000,19
2020-01-20,EC110,1001,17
2020-01-20,EC110,1002,25
2020-01-20,EC110,1003,53
2020-01-20,EC110,1004,11
2020-01-20,CA111,1001,40
2020-01-20,CA111,1002,29
2020-01-20,CA111,1003,35
2020-01-20,CA111,1004,12
2020-01-20,CO112,1000,5
2020-01-20,CO112,1001,2
2020-01-20,CO112,1002,41
2020-01-20,CO112,1003,9
2020-01-20,CO112,1004,3
2020-01-20,CO113,1000,13
2020-01-20,CO113,1001,6
2020-01-20,CO113,1003,14
2020-01-20,CO113,1004,31
2020-01-20,PE114,1000,5
2020-01-20,PE114,1001,15
2020-01-20,PE114,1002,1
2020-01-20,PE114,1004,56
2020-01-20,EC115,1000,18
2020-01-20,EC115,1001,5
2020-01-20,EC115,1002,6
2020-01-20,EC115,1003,17
2020-01-20,CO116,1000,6
2020-01-20,CO116,1001,6
2020-01-20,CO116,1003,6
2020-01-20,CO116,1004,26
2020-01-20,MX117,1000,8
2020-01-20,MX117,1001,13
2020-01-20,MX117,1003,11
2020-01-20,MX117,1004,25
2020-01-20,EC118,1000,18
2020-01-20,EC118,1001,10
2020-01-20,EC118,1002,14
2020-01-20,EC118,1004,8
2020-01-20,CA119,1000,12
2020-01-20,CA119,1002,6
2020-01-20,CA119,1003,23
2020-01-20,CA119,1004,33
2020-01-21,US100,1001,33
